capability_id,source_kind,page,section,action,triggered_api,expected_result,target_feature_id,disposition,capability_status,legacy_implementation,legacy_verification,implementation_evidence,verification_evidence,domain_owner,canonical_method,canonical_path,canonical_operation_id,actor_scope,security_refs,protocol_refs,external_effect_status,migration_refs,source_evidence,notes,contract_status,domain_status,api_status,pg_status,migration_status,effect_status,shadow_status,deployment_status,resource_ref,action_ref,canonical_actor_scope,main_sha,contract_evidence_ref,domain_evidence_ref,api_evidence_ref,pg_evidence_ref,migration_evidence_ref,effect_evidence_ref,shadow_evidence_ref,deployment_evidence_ref
LEGACY-S07-135,FEATURE_MATRIX,/admin/radar-links/new | /admin/radar-links/{link_id}/edit,雷达素材上传,分片上传 PDF 内容,POST /api/admin/radar-links/pdf-uploads/initiate; PUT /api/admin/radar-links/pdf-uploads/{upload_id}/parts/{part_no}; POST /api/admin/radar-links/pdf-uploads/{upload_id}/complete,客户端依次初始化、上传分片并完成 PDF,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,NOT_STARTED,NOT_RUN,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-135,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/radar-links/new | /admin/radar-links/{link_id}/edit,分片上传 PDF 内容,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-136,FEATURE_MATRIX,/admin/radar-links/new,雷达表单,创建雷达链接,POST /api/admin/radar-links,成功响应后提示已保存并返回列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/386;sha=6a429d3950b34b83b8c07a4676749921e8b1c720;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-136,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/radar-links/new,创建雷达链接,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-137,FEATURE_MATRIX,/admin/radar-links/{link_id}/edit,雷达表单,读取已有雷达链接,GET /api/admin/radar-links/{link_id},客户端填充编辑表单,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/386;sha=6a429d3950b34b83b8c07a4676749921e8b1c720;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-137,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/radar-links/{link_id}/edit,读取已有雷达链接,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-138,FEATURE_MATRIX,/admin/radar-links/{link_id}/edit,雷达表单,保存雷达链接修改,PATCH /api/admin/radar-links/{link_id},成功响应后提示已保存并返回列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/386;sha=6a429d3950b34b83b8c07a4676749921e8b1c720;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-138,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/radar-links/{link_id}/edit,保存雷达链接修改,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-139,FEATURE_MATRIX,/admin/radar-links/{link_id}/detail,事件记录,按时间刷新雷达事件,GET /api/admin/radar-links/{link_id}/events,客户端重绘返回事件表和汇总,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,NOT_STARTED,NOT_RUN,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-139,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/radar-links/{link_id}/detail,按时间刷新雷达事件,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-140,FEATURE_MATRIX,/admin/radar-links/{link_id}/detail,事件记录,导出筛选后的雷达事件,GET /api/admin/radar-links/{link_id}/events/export,浏览器导航至导出地址,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,NOT_STARTED,NOT_RUN,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-140,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/radar-links/{link_id}/detail,导出筛选后的雷达事件,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-141,FEATURE_MATRIX,/admin/operation-cycles/{strategy_key},当前动作,启动一个运营策略动作,POST /api/admin/operation-cycles/strategies/{strategy_key}/actions/{action_key}/start,成功后保持按钮禁用并提示已创建本地任务；失败时恢复按钮,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/225;sha=be62a43eb0865287c0372b9cbe295da7732458df;tests=cmd/aicrm/legacy_operation_cycle_api_test.go+internal/operationcycle/app/service_test.go+acceptance/operationcycle/ab_integration_test.go;paths=cmd/aicrm/legacy_operation_cycle_api.go+internal/operationcycle/app/service.go+internal/operationcycle/store/repository.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/operationcycle/app ./acceptance/operationcycle && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-141,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/operation-cycles/{strategy_key},启动一个运营策略动作,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-142,FEATURE_MATRIX,/admin/operation-cycles/{strategy_key},变更提案,提交接受或拒绝提案的决定,POST /api/admin/operation-cycles/strategy-change-proposals/{proposal_id}/decision,客户端提交 decision 与备注后刷新页面,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/225;sha=be62a43eb0865287c0372b9cbe295da7732458df;tests=cmd/aicrm/legacy_operation_cycle_api_test.go+internal/operationcycle/app/service_test.go+acceptance/operationcycle/ab_integration_test.go;paths=cmd/aicrm/legacy_operation_cycle_api.go+internal/operationcycle/app/service.go+internal/operationcycle/store/repository.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/operationcycle/app ./acceptance/operationcycle && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-142,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/operation-cycles/{strategy_key},提交接受或拒绝提案的决定,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-143,FEATURE_MATRIX,/admin/service-period-products,周期商品列表,刷新周期商品列表,GET /api/admin/service-period-products,客户端重绘返回商品列表和计数,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/379;sha=066c9ddf17c408979552dc33dc507ef41093b7ba;tests=product_pg16+go_race+repo_contract;paths=cmd/aicrm/api.go+internal/product,method=merged_pr_ci;command=matrix_ledger_validation,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-143,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products,刷新周期商品列表,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-144,FEATURE_MATRIX,/admin/service-period-products/new,周期商品表单,创建周期商品,POST /api/admin/service-period-products,成功响应后跳转到编辑页,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/379;sha=066c9ddf17c408979552dc33dc507ef41093b7ba;tests=product_pg16+go_race+repo_contract;paths=cmd/aicrm/api.go+internal/product,method=merged_pr_ci;command=matrix_ledger_validation,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-144,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products/new,创建周期商品,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-145,FEATURE_MATRIX,/admin/service-period-products/{service_product_id}/edit,周期商品表单,保存周期商品修改,PUT /api/admin/service-period-products/{service_product_id},成功响应后重新填充编辑表单,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/379;sha=066c9ddf17c408979552dc33dc507ef41093b7ba;tests=product_pg16+go_race+repo_contract;paths=cmd/aicrm/api.go+internal/product,method=merged_pr_ci;command=matrix_ledger_validation,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-145,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products/{service_product_id}/edit,保存周期商品修改,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-146,FEATURE_MATRIX,/admin/service-period-products,周期商品行,上架或下架周期商品,POST /api/admin/service-period-products/{service_product_id}/enable; POST /api/admin/service-period-products/{service_product_id}/disable,客户端请求后刷新列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/379;sha=066c9ddf17c408979552dc33dc507ef41093b7ba;tests=product_pg16+go_race+repo_contract;paths=cmd/aicrm/api.go+internal/product,method=merged_pr_ci;command=matrix_ledger_validation,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-146,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products,上架或下架周期商品,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-147,FEATURE_MATRIX,/admin/service-period-products,周期商品行,复制周期商品,POST /api/admin/service-period-products/{service_product_id}/copy,成功响应后刷新列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/379;sha=066c9ddf17c408979552dc33dc507ef41093b7ba;tests=product_pg16+go_race+repo_contract;paths=cmd/aicrm/api.go+internal/product,method=merged_pr_ci;command=matrix_ledger_validation,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-147,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products,复制周期商品,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-148,FEATURE_MATRIX,/admin/service-period-products,周期商品行,删除周期商品,DELETE /api/admin/service-period-products/{service_product_id},确认后成功响应会刷新列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/379;sha=066c9ddf17c408979552dc33dc507ef41093b7ba;tests=product_pg16+go_race+repo_contract;paths=cmd/aicrm/api.go+internal/product,method=merged_pr_ci;command=matrix_ledger_validation,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-148,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products,删除周期商品,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-149,FEATURE_MATRIX,/admin/service-period-products | /admin/service-period-products/{service_product_id}/edit,周期商品分享,读取、复制或预览商品分享链接,GET /api/admin/service-period-products/{service_product_id}/share,客户端显示二维码、复制链接或新窗预览,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,NOT_STARTED,NOT_RUN,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-149,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products | /admin/service-period-products/{service_product_id}/edit,读取、复制或预览商品分享链接,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-150,FEATURE_MATRIX,/admin/service-period-products/new | /admin/service-period-products/{service_product_id}/edit,页面素材,上传周期商品图片切片,POST /api/admin/image-library/upload,成功响应的图片 ID 被加入当前切片草稿,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,sha=99304543057ed52da4802c3c969a85bb01fb0a87;pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/209;tests=legacy_item_id_name_file_name_file_size_contract;paths=cmd/aicrm/legacy_media_api_test.go+internal/media,method=focused_normal_boundary_error_and_PG16;command=make_p4-h01a1-media-acceptance,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-150,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products/new | /admin/service-period-products/{service_product_id}/edit,上传周期商品图片切片,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-151,FEATURE_MATRIX,/admin/service-period-products/{service_product_id}/edit,外部推送,保存周期商品关联交易商品的外部推送配置,PUT /api/admin/wechat-pay/products/{product_id}/external-push,客户端保存返回配置并提示成功,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/514;merge_sha=c4349347f47aa035ec1720c48cd6ea788bc7dde7;tests=focused_race+PG16_migration_receipt_acceptance;paths=internal/product+internal/externaleffects+migrations/00087_commerce_product_external_push.sql+api/openapi.yaml,method=focused_race+PG16_migration_receipt_acceptance+required_ci+exact_main_nightly;command=make_p4-commerce-external-push-acceptance;nightly_run=32937107694;main_sha=bab96ecb7af588a904cf0a666c4be4f118454946,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-151,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products/{service_product_id}/edit,保存周期商品关联交易商品的外部推送配置,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-152,FEATURE_MATRIX,/admin/service-period-products/{service_product_id}/edit,外部推送,保存配置后测试外部推送,PUT /api/admin/wechat-pay/products/{product_id}/external-push; POST /api/admin/wechat-pay/products/{product_id}/external-push/test,客户端先保存配置，再显示返回的 delivery 状态和 ID,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/514;merge_sha=c4349347f47aa035ec1720c48cd6ea788bc7dde7;tests=focused_race+PG16_EER_receipt_acceptance;paths=internal/product+internal/externaleffects+migrations/00087_commerce_product_external_push.sql+api/openapi.yaml;provider_effect=NOT_EXECUTED,method=focused_race+PG16_EER_receipt_acceptance+required_ci+exact_main_nightly;command=make_p4-commerce-external-push-acceptance;nightly_run=32937107694;main_sha=bab96ecb7af588a904cf0a666c4be4f118454946,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-152,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products/{service_product_id}/edit,保存配置后测试外部推送,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-153,FEATURE_MATRIX,/admin/service-period-products/{service_product_id}/data,会员网格初始化,读取访问权限、字段 schema 和共享视图,GET /api/admin/service-period-products/{service_product_id}/member-grid/access; GET /api/admin/service-period-products/{service_product_id}/member-grid/schema; GET /api/admin/service-period-products/{service_product_id}/member-views,客户端初始化权限、列与默认视图,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IN_PROGRESS,NOT_RUN,partial=access+default_view legacy exact;schema_native_v2;remaining=legacy schema,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-153,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products/{service_product_id}/data,读取访问权限、字段 schema 和共享视图,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-154,FEATURE_MATRIX,/admin/service-period-products/{service_product_id}/data,会员网格,按筛选、排序、分组、切换视图或滚动分页查询成员,POST /api/admin/service-period-products/{service_product_id}/member-grid/query,客户端用 cursor 追加或替换网格行,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IN_PROGRESS,NOT_RUN,partial=canonical local query+state/source+bound cursor;remaining=legacy arbitrary sort+group+saved-view switching+legacy row semantics,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-154,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products/{service_product_id}/data,按筛选、排序、分组、切换视图或滚动分页查询成员,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-155,FEATURE_MATRIX,/admin/service-period-products/{service_product_id}/data,共享视图,新建或复制共享视图,POST /api/admin/service-period-products/{service_product_id}/member-views,客户端将返回视图加入列表并选中,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/385;sha=31d989b28302b2aca3c1d18b503682a6f163be4a;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-155,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products/{service_product_id}/data,新建或复制共享视图,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-156,FEATURE_MATRIX,/admin/service-period-products/{service_product_id}/data,共享视图,保存筛选配置或重命名共享视图,PUT /api/admin/service-period-products/{service_product_id}/member-views/{view_id},客户端更新返回视图；冲突时显示选择对话框,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/385;sha=31d989b28302b2aca3c1d18b503682a6f163be4a;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-156,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products/{service_product_id}/data,保存筛选配置或重命名共享视图,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-157,FEATURE_MATRIX,/admin/service-period-products/{service_product_id}/data,共享视图,删除非默认共享视图,DELETE /api/admin/service-period-products/{service_product_id}/member-views/{view_id},确认后客户端选择下一个可用视图,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/385;sha=31d989b28302b2aca3c1d18b503682a6f163be4a;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-157,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/service-period-products/{service_product_id}/data,删除非默认共享视图,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
